openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
2021-09-26 13:30:00,42139.98,42156.99,41945.00,42049.67,4333.573,1632635999999,182229098.62019,43062,2122.736,89262930.80888,0
2021-09-26 14:00:00,42049.66,42119.66,41920.00,42116.81,4522.303,1632637799999,190028870.14368,43519,2370.360,99618389.72524,0
2021-09-26 14:30:00,42116.81,42164.99,41920.41,41949.35,3889.407,1632639599999,163543475.70796,39370,2002.267,84206905.74670,0
2021-09-26 15:00:00,41947.58,42046.69,41750.00,41848.89,7828.969,1632641399999,327964636.29883,64363,3713.748,155618097.67291,0
2021-09-26 15:30:00,41848.90,41927.30,40725.01,41214.97,38262.772,1632643199999,1577353562.81521,306017,18418.538,759149089.10983,0
2021-09-26 16:00:00,41214.97,41680.00,41030.61,41398.66,25492.987,1632644999999,1054609909.21385,194234,13688.622,566265797.76873,0
2021-09-26 16:30:00,41398.66,41588.00,41217.00,41583.11,9190.210,1632646799999,380706878.40824,80551,4809.400,199283556.68619,0
2021-09-26 17:00:00,41583.73,42599.99,41484.07,42302.07,24933.918,1632648599999,1048765955.61189,181143,13804.031,580551646.62983,0
2021-09-26 17:30:00,42302.07,43755.00,42289.06,43234.86,35762.162,1632650399999,1540296189.50578,274097,20151.264,867818997.49827,0
2021-09-26 18:00:00,43234.85,43466.29,42918.00,42971.84,17041.182,1632652199999,735660242.75094,142402,8258.185,356598367.09336,0
2021-09-26 18:30:00,42974.79,43198.00,42810.00,42983.00,7947.379,1632653999999,341910894.65050,73311,4081.286,175631698.39015,0
2021-09-26 19:00:00,42983.00,43318.19,42971.01,43102.53,5204.323,1632655799999,224507784.99237,55525,2882.034,124345103.50714,0
2021-09-26 19:30:00,43108.52,43171.59,42977.23,43058.87,5141.268,1632657599999,221472205.35074,44266,2834.437,122116158.04486,0
2021-09-26 20:00:00,43058.86,43426.95,43058.86,43353.50,8349.823,1632659399999,361329566.64801,74800,4287.654,185566396.57548,0
2021-09-26 20:30:00,43353.49,43441.18,43156.03,43242.44,4425.981,1632661199999,191529592.50780,46141,2159.082,93442640.82792,0
